image_name|image_id|image_width|image_height|annotation_id|category|category_id|iscrowd|bbox_xmin|bbox_ymin|bbox_xmax|bbox_ymax|bbox_width|bbox_height|bbox_area|segmentation|segmentation_area
PMC5306068_00002.jpg|401432|596|791|3913063|list|3|0|51.02|569.23|291.65|717.89|240.63|148.66|35772.0558|[[51.02, 569.23, 289.12, 569.23, 289.12, 581.73, 291.65, 581.73, 291.65, 592.89, 291.6, 592.89, 291.6, 606.73, 291.64, 606.73, 291.64, 617.89, 291.64, 617.89, 291.64, 630.39, 121.64, 630.39, 121.64, 644.23, 291.64, 644.23, 291.64, 655.39, 289.13, 655.39, 289.13, 669.23, 289.15, 669.23, 289.15, 681.73, 291.64, 681.73, 291.64, 692.89, 291.62, 692.89, 291.62, 705.39, 228.79, 705.39, 228.79, 717.89, 110.02, 717.89, 110.02, 706.73, 110.02, 694.23, 110.02, 681.73, 110.02, 669.23, 110.02, 655.39, 88.48, 655.39, 88.48, 642.89, 68.03, 642.89, 68.03, 631.73, 68.03, 619.23, 68.03, 606.73, 68.03, 594.23, 68.03, 580.39, 51.02, 580.39, 51.02, 569.23]]|27315.051178049296
PMC5306068_00002.jpg|401432|596|791|3913064|list|3|0|306.14|631.73|546.76|717.89|240.62|86.16|20731.8192|[[306.14, 631.73, 546.75, 631.73, 546.75, 642.89, 546.74, 642.89, 546.74, 655.39, 544.27, 655.39, 544.27, 669.23, 546.75, 669.23, 546.75, 680.39, 546.73, 680.39, 546.73, 694.23, 546.74, 694.23, 546.74, 706.73, 546.76, 706.73, 546.76, 717.89, 323.15, 717.89, 323.15, 706.73, 323.15, 694.23, 323.15, 681.73, 323.15, 669.23, 323.15, 656.73, 323.15, 642.89, 306.14, 642.89, 306.14, 631.73]]|19420.465175432157
PMC5306068_00002.jpg|401432|596|791|3913065|title|2|0|51.02|543.86|285.84|555.39|234.82|11.53|2707.4746|[[51.02, 543.86, 285.84, 543.86, 285.84, 555.39, 51.02, 555.39, 51.02, 543.86]]|2707.4515399124066
PMC5306068_00002.jpg|401432|596|791|3913066|title|2|0|306.14|606.36|402.06|617.89|95.92|11.53|1105.9576|[[306.14, 606.36, 402.06, 606.36, 402.06, 617.89, 306.14, 617.89, 306.14, 606.36]]|1105.9576000000816
PMC3572655_00006.jpg|402240|601|792|3920947|text|1|0|50.58|419.72|290.69|502.78|240.11|83.06|19943.536600000003|[[50.58, 419.72, 290.69, 419.72, 290.69, 434.57, 290.67, 434.57, 290.67, 443.87, 290.68, 443.87, 290.68, 457.3, 290.61, 457.3, 290.61, 466.61, 290.68, 466.61, 290.68, 477.98, 290.68, 477.98, 290.68, 489.34, 290.68, 489.34, 290.68, 502.78, 50.58, 502.78, 50.58, 489.34, 50.58, 477.98, 50.58, 477.98, 50.58, 466.61, 50.58, 455.23, 50.58, 443.87, 50.58, 434.57, 50.58, 434.57, 50.58, 419.72]]|19942.384313738672
PMC3572655_00006.jpg|402240|601|792|3920948|text|1|0|50.58|544.5|290.73|697.64|240.15|153.14|36776.571|[[50.58, 544.5, 290.64, 544.5, 290.64, 556.17, 290.69, 556.17, 290.69, 569.61, 290.68, 569.61, 290.68, 579.5, 290.7, 579.5, 290.7, 592.94, 290.7, 592.94, 290.7, 604.61, 290.67, 604.61, 290.67, 616.27, 290.65, 616.27, 290.65, 626.17, 290.73, 626.17, 290.73, 639.61, 290.68, 639.61, 290.68, 649.5, 290.69, 649.5, 290.69, 661.17, 290.71, 661.17, 290.71, 674.61, 290.68, 674.61, 290.68, 686.28, 145.06, 686.28, 145.06, 697.64, 50.58, 697.64, 50.58, 684.2, 50.58, 672.84, 50.58, 661.17, 50.58, 649.5, 50.58, 637.83, 50.58, 626.17, 50.58, 614.51, 50.58, 602.83, 50.58, 591.17, 50.58, 579.5, 50.58, 567.84, 50.58, 556.17, 50.58, 544.5]]|35114.46672617784
PMC3572655_00006.jpg|402240|601|792|3920949|text|1|0|308.61|421.14|548.8|616.47|240.19|195.33|46916.3127|[[308.61, 421.14, 548.7, 421.14, 548.7, 432.5, 548.79, 432.5, 548.79, 445.94, 548.75, 445.94, 548.75, 457.31, 548.7, 457.31, 548.7, 466.61, 548.71, 466.61, 548.71, 477.98, 548.73, 477.98, 548.73, 491.42, 548.65, 491.42, 548.65, 500.72, 548.75, 500.72, 548.75, 514.16, 548.75, 514.16, 548.75, 525.52, 548.72, 525.52, 548.72, 534.82, 548.74, 534.82, 548.74, 548.26, 548.73, 548.26, 548.73, 559.62, 548.71, 559.62, 548.71, 568.92, 548.72, 568.92, 548.72, 580.29, 548.8, 580.29, 548.8, 593.73, 548.74, 593.73, 548.74, 605.09, 529.83, 605.09, 529.83, 616.46, 308.61, 616.46, 308.61, 603.02, 308.61, 591.65, 308.61, 580.29, 308.61, 568.92, 308.61, 557.55, 308.61, 546.19, 308.61, 534.82, 308.61, 523.45, 308.61, 512.08, 308.61, 500.72, 308.61, 489.35, 308.61, 477.98, 308.61, 468.68, 308.61, 468.68, 308.61, 455.24, 308.61, 443.87, 308.61, 432.5, 308.61, 421.14]]|46687.67020600755
PMC3572655_00006.jpg|402240|601|792|3920950|text|1|0|50.58|695.57|290.73|743.11|240.15|47.54|11416.731|[[65.52, 695.57, 290.67, 695.57, 290.67, 706.94, 290.73, 706.94, 290.73, 720.38, 290.66, 720.38, 290.66, 729.67, 290.68, 729.67, 290.68, 743.11, 50.58, 743.11, 50.58, 729.67, 50.58, 718.31, 50.58, 706.94, 65.52, 706.94, 65.52, 695.57]]|11245.11255751981
PMC3572655_00006.jpg|402240|601|792|3920951|text|1|0|308.61|650.1|548.75|743.11|240.14|93.01|22335.4214|[[308.61, 650.1, 548.75, 650.1, 548.75, 663.54, 548.71, 663.54, 548.71, 672.83, 548.71, 672.83, 548.71, 686.27, 548.69, 686.27, 548.69, 695.57, 548.75, 695.57, 548.75, 709.01, 548.71, 709.01, 548.71, 720.38, 548.71, 720.38, 548.71, 731.74, 548.69, 731.74, 548.69, 743.11, 308.61, 743.11, 308.61, 729.67, 308.61, 718.3, 308.61, 706.94, 308.61, 695.57, 308.61, 684.2, 308.61, 672.83, 308.61, 661.47, 308.61, 650.1]]|22332.724263696466
PMC3572655_00006.jpg|402240|601|792|3920952|text|1|0|50.58|364.12|548.71|397.14|498.13|33.02|16448.2526|[[50.58, 364.12, 548.64, 364.12, 548.64, 373.64, 548.71, 373.64, 548.71, 386.68, 237.57, 386.68, 237.57, 397.14, 50.58, 397.14, 50.58, 385.04, 50.58, 385.04, 50.58, 376.22, 50.58, 376.22, 50.58, 364.12]]|13194.279244102654
PMC3572655_00006.jpg|402240|601|792|3920953|figure|5|0|81.12|73.29|516.3|357.31|435.18|284.02|123599.8236|[[81.12, 73.29, 516.3, 73.29, 516.3, 357.31, 81.12, 357.31, 81.12, 73.29]]|123599.1338738647
PMC3572655_00006.jpg|402240|601|792|3920954|title|2|0|50.58|523.23|238.46|536.11|187.88|12.88|2419.8944|[[50.58, 523.23, 238.46, 523.23, 238.46, 536.11, 50.58, 536.11, 50.58, 523.23]]|2419.0343877313426
PMC3572655_00006.jpg|402240|601|792|3920955|title|2|0|308.61|630.82|383.08|643.7|74.47|12.88|959.1736|[[308.61, 630.82, 383.08, 630.82, 383.08, 643.69, 308.61, 643.69, 308.61, 630.82]]|958.8736326292856
PMC4852357_00005.jpg|407864|601|800|3981937|text|1|0|50.58|556.69|290.7|581.5|240.12|24.81|5957.3772|[[50.58, 556.69, 290.7, 556.69, 290.7, 570.13, 269.71, 570.13, 269.71, 581.5, 50.58, 581.5, 50.58, 568.06, 50.58, 556.69]]|5718.008589958306
PMC4852357_00005.jpg|407864|601|800|3981938|text|1|0|50.58|615.97|290.7|686.25|240.12|70.28|16875.6336|[[50.58, 615.97, 290.67, 615.97, 290.67, 627.34, 290.7, 627.34, 290.7, 640.78, 290.65, 640.78, 290.65, 650.08, 290.7, 650.08, 290.7, 661.44, 290.7, 661.44, 290.7, 674.88, 264.23, 674.88, 264.23, 686.25, 50.58, 686.25, 50.58, 672.81, 50.58, 661.44, 50.58, 650.08, 50.58, 638.71, 50.58, 627.34, 50.58, 615.97]]|16572.940751928836
PMC4852357_00005.jpg|407864|601|800|3981939|text|1|0|308.61|556.68|548.74|672.4399999999999|240.13|115.76|27797.4488|[[308.61, 556.68, 548.71, 556.68, 548.71, 568.06, 548.72, 568.06, 548.72, 581.5, 548.71, 581.5, 548.71, 592.87, 548.71, 592.87, 548.71, 602.16, 548.73, 602.16, 548.73, 615.6, 548.72, 615.6, 548.72, 624.9, 548.74, 624.9, 548.74, 638.34, 548.73, 638.34, 548.73, 647.63, 548.74, 647.63, 548.74, 661.07, 514.3, 661.07, 514.3, 672.44, 308.61, 672.44, 308.61, 659.0, 308.61, 647.63, 308.61, 636.27, 308.61, 624.9, 308.61, 613.53, 308.61, 602.16, 308.61, 590.8, 308.61, 579.43, 308.61, 570.13, 308.61, 570.13, 308.61, 556.68]]|27403.323076182976
PMC4852357_00005.jpg|407864|601|800|3981940|text|1|0|50.58|684.18|290.71|743.0899999999999|240.13|58.91|14146.0583|[[65.52, 684.18, 290.69, 684.18, 290.69, 695.54, 290.71, 695.54, 290.71, 708.98, 290.67, 708.98, 290.67, 718.28, 290.68, 718.28, 290.68, 729.65, 290.71, 729.65, 290.71, 743.09, 50.58, 743.09, 50.58, 729.65, 50.58, 718.28, 50.58, 706.91, 50.58, 695.54, 65.52, 695.54, 65.52, 684.18]]|13974.839241061823
PMC4852357_00005.jpg|407864|601|800|3981941|text|1|0|308.61|672.36|548.74|742.64|240.13|70.28|16876.3364|[[323.56, 672.36, 548.74, 672.36, 548.74, 685.8, 548.69, 685.8, 548.69, 695.1, 548.72, 695.1, 548.72, 706.47, 548.73, 706.47, 548.73, 719.91, 548.72, 719.91, 548.72, 731.27, 548.72, 731.27, 548.72, 742.64, 308.61, 742.64, 308.61, 729.2, 308.61, 717.83, 308.61, 706.47, 308.61, 695.1, 308.61, 683.73, 323.56, 683.73, 323.56, 672.36]]|16704.313771345187
PMC4852357_00005.jpg|407864|601|800|3981942|text|1|0|50.58|70.16|548.6800000000001|93.15|498.1|22.99|11451.319|[[50.58, 70.16, 548.68, 70.16, 548.68, 82.68, 173.48, 82.68, 173.48, 93.15, 50.58, 93.15, 50.58, 80.04, 50.58, 80.04, 50.58, 70.16]]|7522.602056757802
PMC4852357_00005.jpg|407864|601|800|3981943|table|4|0|50.58|100.04|548.72|524.48|498.14|424.44|211430.5416|[[50.58, 100.04, 548.72, 100.04, 548.72, 524.49, 50.58, 524.49, 50.58, 100.04]]|211432.6812390912
PMC4852357_00005.jpg|407864|601|800|3981944|title|2|0|50.58|596.9|117.71|609.78|67.13|12.88|864.6344|[[50.58, 596.9, 117.71, 596.9, 117.71, 609.77, 50.58, 609.77, 50.58, 596.9]]|864.3608606589842
PMC4030164_00012.jpg|414444|596|780|4052576|text|1|0|45.22|267.09|291.8|300.09|246.58|33.0|8137.14|[[45.22, 267.09, 291.8, 267.09, 291.8, 277.18, 291.78, 277.18, 291.78, 288.64, 279.68, 288.64, 279.68, 300.1, 45.22, 300.1, 45.22, 290.01, 45.22, 278.55, 45.22, 267.09]]|7998.790588650154
PMC4030164_00012.jpg|414444|596|780|4052577|text|1|0|45.22|301.46|291.85|380.29|246.63|78.83|19441.8429|[[56.68, 301.46, 291.81, 301.46, 291.81, 312.92, 291.82, 312.92, 291.82, 324.38, 291.85, 324.38, 291.85, 334.47, 291.74, 334.47, 291.74, 347.29, 291.81, 347.29, 291.81, 358.75, 291.85, 358.75, 291.85, 368.84, 84.08, 368.84, 84.08, 380.29, 45.22, 380.29, 45.22, 370.21, 45.22, 358.75, 45.22, 347.29, 45.22, 335.83, 45.22, 324.38, 45.22, 312.92, 56.68, 312.92, 56.68, 301.46]]|16927.66071090009
PMC4030164_00012.jpg|414444|596|780|4052578|text|1|0|45.22|405.96|291.8|461.88|246.58|55.92|13788.753600000002|[[45.22, 405.96, 291.8, 405.96, 291.8, 416.05, 291.79, 416.05, 291.79, 427.51, 291.79, 427.51, 291.79, 438.97, 291.78, 438.97, 291.78, 450.42, 211.47, 450.42, 211.47, 461.88, 45.22, 461.88, 45.22, 451.79, 45.22, 440.33, 45.22, 428.88, 45.22, 417.42, 45.22, 405.96]]|12867.163341750158
PMC4030164_00012.jpg|414444|596|780|4052579|text|1|0|45.22|648.24|291.85|681.24|246.63|33.0|8138.79|[[45.22, 648.24, 291.86, 648.24, 291.86, 658.33, 291.8, 658.33, 291.8, 669.79, 79.52, 669.79, 79.52, 681.25, 45.22, 681.25, 45.22, 670.95, 45.22, 659.7, 45.22, 648.24]]|5706.1931953500025
PMC4030164_00012.jpg|414444|596|780|4052580|text|1|0|303.18|258.7|549.71|280.25|246.53|21.55|5312.721500000001|[[303.18, 258.7, 549.71, 258.7, 549.71, 268.79, 532.15, 268.79, 532.15, 280.25, 303.18, 280.25, 303.18, 270.16, 303.18, 258.7]]|5110.487258399953
PMC4030164_00012.jpg|414444|596|780|4052581|text|1|0|45.22|682.61|291.82|715.61|246.6|33.0|8137.8|[[56.68, 682.61, 291.82, 682.61, 291.82, 692.7, 291.82, 692.7, 291.82, 704.16, 291.77, 704.16, 291.77, 715.62, 45.22, 715.62, 45.22, 705.53, 45.22, 694.07, 56.68, 694.07, 56.68, 682.61]]|8006.595498900162
PMC4030164_00012.jpg|414444|596|780|4052582|text|1|0|303.18|281.62|549.86|486.48|246.68|204.86|50534.8648|[[314.64, 281.62, 549.76, 281.62, 549.76, 292.94, 549.76, 292.94, 549.76, 303.16, 549.76, 303.16, 549.76, 315.99, 549.86, 315.99, 549.86, 326.08, 549.77, 326.08, 549.77, 338.9, 549.81, 338.9, 549.81, 350.36, 549.82, 350.36, 549.82, 360.45, 549.76, 360.45, 549.76, 373.27, 549.77, 373.27, 549.77, 383.36, 549.73, 383.36, 549.73, 396.19, 549.78, 396.19, 549.78, 407.65, 549.8, 407.65, 549.8, 417.73, 549.77, 417.73, 549.77, 429.19, 549.74, 429.19, 549.74, 440.65, 549.7, 440.65, 549.7, 453.47, 549.76, 453.47, 549.76, 464.93, 549.78, 464.93, 549.78, 475.02, 381.23, 475.02, 381.23, 486.48, 303.18, 486.48, 303.18, 476.39, 303.18, 464.93, 303.18, 453.47, 303.18, 442.02, 303.18, 430.56, 303.18, 419.1, 303.18, 407.65, 303.18, 396.19, 303.18, 384.73, 303.18, 373.27, 303.18, 361.82, 303.18, 350.36, 303.18, 338.9, 303.18, 338.9, 303.18, 327.45, 303.18, 315.99, 303.18, 304.53, 303.18, 304.53, 303.18, 292.94, 314.64, 292.94, 314.64, 281.62]]|48455.894617458805
PMC4030164_00012.jpg|414444|596|780|4052583|text|1|0|303.18|487.74|549.81|612.5|246.63|124.76|30769.5588|[[314.64, 487.74, 549.77, 487.74, 549.77, 497.93, 549.77, 497.93, 549.77, 509.39, 549.73, 509.39, 549.73, 522.22, 549.74, 522.22, 549.74, 532.3, 549.73, 532.3, 549.73, 545.13, 549.74, 545.13, 549.74, 556.59, 549.74, 556.59, 549.74, 566.68, 549.73, 566.68, 549.73, 579.5, 549.81, 579.5, 549.81, 589.59, 549.73, 589.59, 549.73, 601.05, 435.65, 601.05, 435.65, 612.5, 303.18, 612.5, 303.18, 602.41, 303.18, 590.96, 303.18, 579.5, 303.18, 568.04, 303.18, 556.59, 303.18, 545.13, 303.18, 533.67, 303.18, 522.22, 303.18, 510.76, 303.18, 499.3, 314.64, 499.3, 314.64, 487.74]]|29322.093881136738
PMC4030164_00012.jpg|414444|596|780|4052584|text|1|0|303.18|613.87|549.81|692.7|246.63|78.83|19441.8429|[[314.64, 613.87, 549.79, 613.87, 549.79, 623.96, 549.75, 623.96, 549.75, 635.42, 549.74, 635.42, 549.74, 648.24, 549.77, 648.24, 549.77, 659.7, 549.8, 659.7, 549.8, 671.16, 549.81, 671.16, 549.81, 681.25, 510.71, 681.25, 510.71, 692.7, 303.18, 692.7, 303.18, 682.61, 303.18, 671.16, 303.18, 659.7, 303.18, 648.24, 303.18, 636.79, 303.18, 625.33, 314.64, 625.33, 314.64, 613.87]]|18860.454584550112
PMC4030164_00012.jpg|414444|596|780|4052585|text|1|0|303.18|694.07|549.75|715.62|246.57|21.55|5313.5835|[[314.64, 694.07, 549.71, 694.07, 549.71, 705.53, 549.74, 705.53, 549.74, 715.62, 303.18, 715.62, 303.18, 705.53, 314.64, 705.53, 314.64, 694.07]]|5180.798704949906
PMC4030164_00012.jpg|414444|596|780|4052586|text|1|0|309.3|217.38|529.4100000000001|235.16|220.11|17.78|3913.555800000001|[[309.3, 217.38, 529.41, 217.38, 529.41, 225.7, 356.01, 225.7, 356.01, 235.17, 309.3, 235.17, 309.3, 226.85, 309.3, 217.38]]|2272.72214540001
PMC4030164_00012.jpg|414444|596|780|4052587|text|1|0|45.22|60.53|288.08000000000004|80.9|242.86|20.37|4947.0582|[[45.22, 60.53, 288.08, 60.53, 288.08, 69.44, 150.69, 69.44, 150.69, 80.89, 45.22, 80.89, 45.22, 71.98, 45.22, 60.53]]|3372.2282070000656
PMC4030164_00012.jpg|414444|596|780|4052588|figure|5|0|303.18|62.36|549.8|204.41000000000005|246.62|142.05|35032.37100000001|[[303.18, 62.36, 549.8, 62.36, 549.8, 204.41, 303.18, 204.41, 303.18, 62.36]]|35032.58013600002
PMC4030164_00012.jpg|414444|596|780|4052589|table|4|0|45.22|87.02|291.84000000000003|246.75|246.62|159.73|39392.6126|[[45.22, 87.02, 291.84, 87.02, 291.84, 246.75, 45.22, 246.75, 45.22, 87.02]]|39392.78637599999
PMC4030164_00012.jpg|414444|596|780|4052590|list|3|0|45.22|475.3|291.88|622.87|246.66|147.57|36399.6162|[[45.22, 475.3, 291.88, 475.3, 291.88, 485.39, 291.78, 485.39, 291.78, 498.21, 291.83, 498.21, 291.83, 508.3, 291.79, 508.3, 291.79, 519.76, 128.34, 519.76, 128.34, 532.58, 291.85, 532.58, 291.85, 542.67, 291.8, 542.67, 291.8, 555.5, 291.85, 555.5, 291.85, 565.59, 291.78, 565.59, 291.78, 577.04, 101.33, 577.04, 101.33, 589.87, 291.8, 589.87, 291.8, 601.33, 291.81, 601.33, 291.81, 611.41, 128.34, 611.41, 128.34, 622.87, 68.87, 622.87, 68.87, 612.78, 68.87, 599.96, 45.22, 599.96, 45.22, 589.87, 68.87, 589.87, 68.87, 578.41, 68.87, 566.95, 68.87, 555.5, 68.87, 542.67, 45.22, 542.67, 45.22, 532.58, 68.87, 532.58, 68.87, 521.13, 68.87, 509.67, 68.87, 498.21, 68.87, 485.39, 45.22, 485.39, 45.22, 475.3]]|27203.64875775017
PMC4030164_00012.jpg|414444|596|780|4052591|title|2|0|45.22|391.8|176.38|403.99|131.16|12.19|1598.8403999999998|[[45.22, 391.8, 176.38, 391.8, 176.38, 403.99, 45.22, 403.99, 45.22, 391.8]]|1598.7794500000018
PMC4030164_00012.jpg|414444|596|780|4052592|title|2|0|45.22|635.59|218.31|645.95|173.09|10.36|1793.2124|[[45.22, 635.59, 218.32, 635.59, 218.32, 645.95, 45.22, 645.95, 45.22, 635.59]]|1793.504673724994
PMC3321555_00000.jpg|424938|601|792|4164341|text|1|0|86.85|403.65|549.35|496.87|462.5|93.22|43114.25|[[86.85, 403.65, 549.26, 403.65, 549.26, 414.11, 549.35, 414.11, 549.35, 423.63, 549.35, 423.63, 549.35, 434.1, 549.34, 434.1, 549.34, 445.49, 549.35, 445.49, 549.35, 455.01, 549.33, 455.01, 549.33, 465.48, 549.27, 465.48, 549.27, 476.88, 549.34, 476.88, 549.34, 486.4, 507.51, 486.4, 507.51, 496.86, 86.85, 496.86, 86.85, 486.4, 86.85, 486.4, 86.85, 476.88, 86.85, 466.42, 86.85, 455.96, 86.85, 445.49, 86.85, 435.03, 86.85, 435.03, 86.85, 424.57, 86.85, 414.11, 86.85, 403.65]]|42672.44958596164
PMC3321555_00000.jpg|424938|601|792|4164342|text|1|0|50.73|559.26|290.96|694.88|240.23|135.62|32579.9926|[[50.73, 559.26, 290.93, 559.26, 290.93, 569.84, 290.93, 569.84, 290.93, 581.99, 290.93, 581.99, 290.93, 592.57, 290.91, 592.57, 290.91, 603.94, 290.9, 603.94, 290.9, 616.09, 290.91, 616.09, 290.91, 627.46, 290.92, 627.46, 290.92, 638.83, 290.93, 638.83, 290.93, 650.2, 290.94, 650.2, 290.94, 660.78, 290.93, 660.78, 290.93, 672.93, 290.97, 672.93, 290.97, 683.51, 85.53, 683.51, 85.53, 694.88, 50.73, 694.88, 50.73, 684.3, 50.73, 672.93, 50.73, 661.56, 50.73, 650.2, 50.73, 638.83, 50.73, 627.46, 50.73, 616.09, 50.73, 604.73, 50.73, 593.36, 50.73, 581.99, 50.73, 569.84, 50.73, 569.84, 50.73, 559.26]]|30240.192630189937
PMC3321555_00000.jpg|424938|601|792|4164343|text|1|0|308.66|537.37|548.89|741.8|240.23|204.43|49110.2189|[[308.66, 537.37, 548.82, 537.37, 548.82, 548.74, 548.89, 548.74, 548.89, 559.32, 548.87, 559.32, 548.87, 570.69, 548.86, 570.69, 548.86, 582.84, 548.86, 582.84, 548.86, 594.21, 548.87, 594.21, 548.87, 604.79, 548.85, 604.79, 548.85, 616.16, 548.85, 616.16, 548.85, 627.53, 548.83, 627.53, 548.83, 639.68, 548.85, 639.68, 548.85, 650.26, 548.81, 650.26, 548.81, 662.41, 548.86, 662.41, 548.86, 673.6, 548.87, 673.6, 548.87, 685.15, 548.87, 685.15, 548.87, 695.73, 548.86, 695.73, 548.86, 707.3, 548.83, 707.3, 548.83, 719.85, 548.88, 719.85, 548.88, 730.43, 355.33, 730.43, 355.33, 741.8, 308.66, 741.8, 308.66, 731.22, 308.66, 719.85, 308.66, 707.3, 308.66, 707.3, 308.66, 696.72, 308.66, 685.15, 308.66, 685.15, 308.66, 673.6, 308.66, 662.41, 308.66, 651.05, 308.66, 639.68, 308.66, 628.31, 308.66, 628.31, 308.66, 616.74, 308.66, 605.58, 308.66, 594.21, 308.66, 582.84, 308.66, 571.48, 308.66, 560.11, 308.66, 548.74, 308.66, 537.37]]|46901.28497128934
PMC3321555_00000.jpg|424938|601|792|4164344|text|1|0|50.73|697.65|290.96|742.3399999999999|240.23|44.69|10735.8787|[[65.67, 697.65, 290.94, 697.65, 290.94, 708.23, 290.94, 708.23, 290.94, 719.6, 290.89, 719.6, 290.89, 731.76, 290.97, 731.76, 290.97, 742.34, 50.73, 742.34, 50.73, 731.76, 50.73, 720.39, 50.73, 709.02, 65.67, 709.02, 65.67, 697.65]]|10564.920482010348
PMC3321555_00000.jpg|424938|601|792|4164345|text|1|0|86.7|345.45|214.35|354.97|127.65|9.52|1215.228|[[86.7, 345.45, 214.35, 345.45, 214.35, 354.98, 86.7, 354.98, 86.7, 345.45]]|1215.516664057723
PMC3321555_00000.jpg|424938|601|792|4164346|text|1|0|86.85|363.8|549.41|394.25|462.56|30.45|14084.952|[[86.85, 363.8, 549.41, 363.8, 549.41, 373.32, 549.32, 373.32, 549.32, 383.79, 106.33, 383.79, 106.33, 394.24, 86.85, 394.24, 86.85, 384.72, 86.85, 374.26, 86.85, 363.8]]|9449.260116079007
PMC3321555_00000.jpg|424938|601|792|4164347|text|1|0|87.09|269.67|513.43|299.99|426.34|30.32|12926.6288|[[87.09, 269.67, 401.9, 269.67, 401.9, 280.05, 513.44, 280.05, 513.44, 289.63, 414.54, 289.63, 414.54, 299.99, 87.09, 299.99, 87.09, 290.41, 87.09, 280.05, 87.09, 269.67]]|10745.463385210956
PMC3321555_00000.jpg|424938|601|792|4164348|text|1|0|86.64|246.88|492.23|259.94|405.59|13.06|5297.0054|[[86.64, 246.88, 492.24, 246.88, 492.24, 259.95, 86.64, 259.95, 86.64, 246.88]]|5298.661771028768
PMC3321555_00000.jpg|424938|601|792|4164349|title|2|0|50.73|157.44|487.73|216.61|437.0|59.17|25857.29|[[50.73, 157.44, 479.67, 157.44, 479.67, 177.36, 487.74, 177.36, 487.74, 196.68, 175.78, 196.68, 175.78, 216.6, 50.73, 216.6, 50.73, 197.29, 50.73, 177.36, 50.73, 157.44]]|19479.18942634121
PMC3321555_00000.jpg|424938|601|792|4164350|title|2|0|50.73|535.55|128.15|548.43|77.42|12.88|997.1696|[[50.73, 535.55, 128.15, 535.55, 128.15, 548.43, 50.73, 548.43, 50.73, 535.55]]|996.7864921345608
PMC3321555_00000.jpg|424938|601|792|4199675|text|1|0|86.6|308.94|414.22|318.46|327.62|9.52|3118.9424|[[86.6, 308.94, 414.22, 308.94, 414.22, 318.46, 86.6, 318.46, 86.6, 308.94]]|3118.942399999971
PMC3321555_00000.jpg|424938|601|792|4199676|text|1|0|86.7|327.12|284.9|336.64|198.2|9.52|1886.864|[[86.7, 327.12, 284.9, 327.12, 284.9, 336.64, 86.7, 336.64, 86.7, 327.12]]|1886.8639999999723
